rating,problem_rating,submissions,volatility,success_rate,new_rating
2645,2005,2,99,0.09,2651
2015,620,1,73,0.97,2086
1251,2391,2,94,0.14,1165
760,560,3,126,0.39,764
3833,874,2,61,0.03,3797
3106,2490,1,103,0.88,3200
520,1944,4,87,0.29,378
3836,3557,3,77,0.38,3807
3628,2081,1,99,0.42,3698
507,587,1,54,0.77,516
3701,2350,3,87,0.51,3714
2530,2563,6,140,0.85,2548
2655,3214,5,148,0.35,2498
3912,1469,8,188,0.3,3820
2898,891,6,106,0.85,2959
2333,2900,9,168,0.26,2006
613,1075,2,189,0.14,539
994,3996,10,149,0.32,654
2045,1762,1,89,0.11,2075
905,2370,4,89,0.21,747
1056,2439,9,177,0.4,786
3755,3431,5,157,0.75,3828
2261,1068,9,115,0.15,1993
2794,2819,4,90,0.06,2648
3852,671,4,69,0.86,3893
641,1947,1,63,0.66,624
1128,713,1,188,0.29,1265
996,1582,1,90,0.21,959
2947,2512,4,140,0.49,2974
2845,1888,2,83,0.04,2832
1010,1438,7,180,0.34,793
519,832,9,75,0.68,386
1130,3104,2,168,0.06,1036
3048,1208,2,101,0.1,3059
2477,1766,9,179,0.74,2536
1490,3391,2,106,0.98,1488
3644,579,3,191,0.97,3830
2478,3142,4,157,0.88,2457
1626,3519,2,56,0.04,1530
1852,805,8,86,1.0,1938
1546,1266,9,162,0.94,1654
2866,2886,5,145,0.17,2727
1641,828,10,147,0.27,1422
1588,3743,3,113,0.85,1566
3062,3802,8,148,0.47,2852
634,3472,6,124,0.61,517
1693,3814,8,162,0.62,1541
1191,1342,8,76,0.49,1009
3597,920,2,174,0.52,3723
3320,2801,2,169,0.41,3422
3535,2277,10,116,0.86,3581
2771,2339,3,106,0.02,2722
3374,1608,2,65,0.52,3391
3844,623,6,118,0.06,3680
2309,1320,3,129,0.4,2348
554,3371,9,114,0.75,442
3269,3742,8,145,0.41,3042
3061,2998,8,58,0.22,2783
916,2597,5,118,0.0,666
956,1882,8,60,0.7,836
3988,1359,1,192,0.82,4171
3505,2547,1,71,0.56,3554
548,649,3,154,0.8,573
1419,2775,4,168,0.61,1341
807,1067,7,112,0.04,491
1947,951,2,59,0.94,2000
781,2128,6,148,0.72,697
2500,2373,1,83,0.71,2542
2193,530,10,92,0.67,2120
516,1882,5,159,0.35,354
2248,2440,7,158,0.55,2130
2099,2104,6,178,0.33,1986
1831,3057,3,53,0.25,1719
1748,1202,3,70,0.24,1701
3030,2831,9,58,0.8,2984
1514,2127,3,98,0.36,1421
1326,2401,7,103,0.08,1004
1794,666,8,128,0.54,1738
2108,2980,8,181,0.46,1893
1955,2614,6,139,0.25,1733
2802,3623,10,105,0.44,2523
3288,1184,6,79,0.8,3307
783,846,8,134,0.79,754
3707,2914,4,161,1.0,3866
1442,895,1,141,0.08,1531
2989,3244,9,188,0.87,2966
3284,1554,4,120,0.19,3242
2233,2254,7,186,0.07,1995
1290,1556,1,129,0.01,1263
3690,3280,4,184,0.0,3658
565,2408,5,75,0.57,458
2325,1400,6,183,0.86,2465
3169,906,10,125,0.35,2969
2580,2790,3,134,0.89,2594
852,1397,3,147,0.72,816
1300,2176,9,104,0.28,977
2140,842,4,94,0.08,2050
2617,2628,5,132,0.45,2543
2471,2795,6,90,0.34,2285
3304,2979,4,153,0.87,3411
2932,3240,1,89,0.12,2901
1256,872,4,191,0.13,1254
520,3793,2,111,0.1,430
2163,3838,10,113,0.82,2073
3554,3331,9,198,0.0,3259
2560,2700,9,81,0.05,2158
2167,3838,5,182,0.05,1930
1283,525,1,144,0.75,1413
2634,570,6,65,0.03,2408
1093,1711,8,88,0.05,715
3246,1128,6,155,0.32,3197
3987,1716,10,168,0.93,4120
2616,2280,1,111,0.59,2692
2454,1230,10,160,0.96,2594
932,3269,2,133,0.06,838
2160,634,4,128,0.37,2162
908,1083,5,191,0.91,937
1518,3997,1,54,0.23,1480
1476,947,8,72,0.0,1145
2442,2663,8,54,0.49,2250
1803,1847,7,103,0.55,1691
528,1092,2,174,0.32,467
1476,867,6,74,0.82,1494
3663,2202,2,177,0.15,3755
616,801,4,133,0.97,644
3969,3883,2,139,0.39,3994
1044,2435,5,72,0.59,942
3366,2601,4,129,0.37,3367
708,3984,2,51,0.39,647
2651,2654,10,79,0.76,2570
909,3382,7,174,0.43,710
3924,1086,8,114,0.77,3946
3287,2681,1,60,0.31,3311
2170,3293,7,156,0.18,1883
2673,1934,1,148,0.53,2795
2603,3550,1,122,0.35,2571
1884,1830,5,50,1.0,1913
3981,2779,6,200,0.14,3923
1467,3714,9,88,0.12,1071
1245,2865,7,54,0.72,1147
844,1683,4,87,0.54,753
1378,1062,4,132,0.05,1302
1949,1498,8,59,0.73,1896
1416,1071,1,194,0.92,1583
2495,3837,10,135,0.27,2130
1907,2023,4,152,0.72,1903
2892,1477,5,171,0.65,2975
3896,772,1,70,0.11,3921
653,3586,3,119,0.4,563
2782,2672,5,121,0.97,2854
1445,715,7,66,0.49,1332
1089,3998,8,110,0.46,873
2879,2115,1,146,0.34,2990
3806,1530,1,133,0.97,3937
1429,1200,10,146,0.51,1299
2681,2203,9,137,0.16,2432
699,1806,4,80,0.65,629
956,2448,10,169,0.72,816
2207,1244,3,95,0.26,2191
2268,810,2,120,0.38,2326
1344,3011,9,104,0.93,1313
3292,1119,2,58,0.56,3306
2520,3675,1,171,0.51,2496
741,3689,2,83,0.25,666
3733,2789,3,89,0.98,3819
2366,2229,7,57,0.77,2325
2714,3252,9,88,0.42,2457
561,957,8,127,0.78,485
1781,1087,1,178,0.63,1937
1663,812,10,117,0.71,1634
1534,3023,1,136,0.77,1523
3728,1514,4,169,0.82,3861
1143,3094,9,118,0.55,941
1224,3024,10,73,0.87,1159
3659,3879,7,77,0.87,3630
2745,969,5,148,0.22,2698
1811,1554,4,50,0.72,1796
938,1512,8,135,0.91,907
3876,3468,10,102,0.99,3964
3173,752,3,115,0.64,3234
3066,2640,8,155,0.04,2825
3735,2470,9,152,0.79,3792
944,606,8,124,0.72,940
1066,2645,7,65,0.95,1049
1526,1604,1,83,0.99,1558
3155,3258,5,58,0.3,3001
2067,3356,7,129,0.07,1742
1121,1755,3,148,0.79,1093
2173,1692,7,142,0.06,1978
830,1706,7,98,0.84,775
3375,1817,9,145,0.8,3430
545,3555,1,147,0.21,506
3357,2133,9,155,0.25,3174
3728,676,5,117,0.23,3652
1528,514,1,128,0.96,1654
1224,3438,1,112,0.79,1214
1682,2432,7,67,0.25,1420
2105,2748,4,65,0.36,1979
1354,3034,8,55,0.69,1230
2933,901,4,121,0.3,2914
3134,806,10,83,0.39,2912
2105,1148,1,106,0.24,2173
3844,1155,10,75,0.38,3609
1855,2376,5,59,0.63,1765
1980,2627,1,79,0.36,1950
3585,2246,5,67,0.76,3592
3486,3148,7,79,0.02,3212
2720,3932,9,151,0.4,2450
1001,2534,1,91,0.45,974
2738,567,10,133,0.84,2791
2112,1564,2,124,0.8,2211
2290,3806,7,188,0.73,2196
3619,3956,7,162,0.39,3426
1822,1205,2,119,0.33,1871
2482,2387,2,106,0.96,2545
3793,2282,6,97,0.95,3875
3419,2534,1,140,0.47,3532
2866,3683,4,88,0.55,2777
2080,648,3,134,0.0,2064
3523,3887,4,133,0.08,3354
910,1097,7,99,0.95,918
1776,517,10,97,0.65,1698
3477,2954,1,149,0.73,3606
3125,2166,5,190,0.09,3087
1906,3834,4,188,0.21,1748
3708,931,7,149,0.42,3654
1872,2844,6,175,0.79,1810
1558,2889,10,185,0.63,1373
3942,568,4,165,0.66,4039
1935,3194,3,198,0.59,1874
2036,1387,5,100,0.33,1966
1924,2665,1,52,0.29,1889
3872,1557,10,148,0.57,3805
2662,882,4,137,0.11,2621
2813,1831,5,197,0.79,2957
1721,2428,8,195,0.17,1392
1157,3887,5,73,0.77,1100
1111,2855,10,71,0.87,1046
2198,2551,10,182,0.61,2024
1279,2072,4,86,0.18,1116
2516,1095,4,80,0.57,2510
1113,732,8,55,0.28,874
523,3946,2,167,0.08,431
907,748,4,141,0.95,998
1120,791,6,181,0.61,1160
3552,2202,1,57,0.95,3606
2941,1670,10,126,0.59,2862
2913,1333,1,108,0.57,2999
1607,3545,1,51,0.06,1560
1049,2673,6,100,0.13,788
541,3566,1,102,0.52,517
3531,2035,10,124,0.66,3485
2497,1787,7,70,0.82,2503
1770,3919,4,82,0.06,1582
2944,2321,4,154,0.37,2968
2847,3824,2,84,0.45,2792
645,2615,9,150,0.73,524
1423,730,8,200,0.92,1587
2863,1722,8,95,0.76,2862
2466,968,6,82,0.34,2350
2360,3576,5,76,0.52,2240
3267,1221,2,68,0.84,3319
2121,1098,2,71,0.19,2111
1495,2828,1,71,0.37,1464
1463,537,8,197,0.22,1347
2908,575,2,83,0.18,2909
2399,2383,6,58,0.56,2297
1101,2477,7,57,0.98,1094
1725,2845,9,191,0.52,1509
3786,1886,3,130,0.71,3872
1342,732,4,127,0.59,1383
768,2146,2,134,0.38,706
1283,980,4,97,0.79,1324
1741,1519,9,120,0.76,1727
3006,2698,3,146,0.33,3030
659,532,5,60,0.94,685
1912,3873,2,117,0.94,1906
3003,3443,10,129,0.62,2822
3202,942,8,95,0.57,3125
2023,795,3,145,0.53,2097
811,1466,10,107,0.93,778
2514,3502,4,194,0.88,2491
2196,2495,3,95,0.0,2060
2815,1207,9,89,0.29,2584
3771,2606,3,88,0.74,3820
2910,3325,7,60,0.59,2772
1867,3549,9,160,0.6,1687
1882,2792,4,67,0.42,1766
3654,3772,10,184,0.73,3581
3512,3599,8,182,0.85,3521
3458,654,1,86,0.25,3506
2162,2789,2,188,0.5,2117
719,2663,9,69,0.74,602
2914,2753,10,97,0.2,2583
2100,2188,6,132,0.44,1982
2573,2148,7,165,0.31,2483
1821,917,1,62,0.69,1867
1465,1396,1,128,0.41,1512
3198,3616,4,120,0.13,3034
973,3246,5,127,0.05,736
2109,2614,2,189,0.45,2064
1226,3344,9,57,1.0,1226
1792,675,3,109,0.42,1814
1645,888,2,170,0.42,1755
2519,2017,10,115,0.99,2623
620,1349,2,189,0.61,584
3588,654,8,63,0.45,3431
3606,2143,10,118,0.81,3629
3708,2510,2,134,0.35,3777
2196,651,8,171,0.01,1971
613,2556,6,94,0.96,601
970,2553,6,165,0.46,808
1066,1636,1,127,0.07,1024
3767,1896,3,147,0.76,3878
876,1719,3,116,0.37,782
2201,3503,5,181,0.82,2156
1781,737,9,84,0.14,1478
3773,1123,10,83,0.36,3536
508,2761,7,164,0.15,211
852,2614,10,103,0.77,737
1829,3031,4,198,0.53,1735
2671,1284,1,197,0.16,2826
1763,1752,10,93,0.75,1686
3966,3802,8,83,0.26,3730
2383,3297,6,172,0.26,2162
3366,2435,10,102,0.84,3388
527,809,1,58,0.69,521
2275,2024,6,158,0.09,2130
1345,759,2,105,0.66,1413
3468,3457,6,151,0.76,3474
2166,1285,5,134,0.35,2137
2718,1509,7,190,0.37,2687
1265,708,3,172,0.81,1402
1210,2479,9,148,0.78,1111
1089,3899,7,183,0.94,1068
599,1634,5,114,0.25,412
831,3147,3,64,0.25,719
1637,1937,4,50,0.97,1639
575,983,5,53,0.98,575
925,2407,7,77,0.13,621
3479,3769,6,72,0.46,3328
1891,3779,7,99,0.43,1692
2155,2766,2,62,0.02,2059
1904,2512,10,56,0.19,1501
2402,1020,4,58,0.69,2398
3640,960,4,173,0.18,3649
3258,3094,6,160,0.01,3076
1455,2251,8,55,0.75,1356
3052,2481,4,73,0.84,3090
2681,3480,7,126,0.6,2542
3070,1212,1,137,0.99,3206
1914,700,9,126,0.23,1693
985,3837,8,189,0.83,917
3144,1969,9,91,0.23,2888
1962,2339,1,154,0.89,1972
940,3131,6,78,0.51,793
2131,3284,10,187,0.49,1876
1058,3501,4,51,0.7,998
510,3775,4,123,0.2,350
2087,1172,5,79,0.72,2096
1093,2363,2,149,0.9,1083
1148,2529,9,133,0.7,1013
1583,3361,6,95,0.82,1529
1140,2602,9,132,0.72,1014
3777,3676,8,82,0.74,3726
2330,3694,7,120,0.59,2187
2971,1694,2,149,0.89,3109
1815,2024,5,134,0.27,1663
1124,3091,8,91,0.45,904
936,2786,2,110,0.54,890
3437,3859,9,84,0.48,3210
2020,3775,6,135,0.28,1804
3962,3341,1,117,0.75,4063
1205,3410,1,58,0.94,1202
744,2106,1,80,0.19,704
519,1737,2,179,0.19,438
3255,1933,3,132,0.11,3253
986,921,5,69,1.0,1027
2104,1593,4,86,0.41,2068
2991,1170,4,191,0.34,3050
3056,3919,9,50,0.44,2804
3466,3013,8,139,0.23,3287
1041,621,9,151,0.97,1166
991,3619,3,96,0.32,889
519,2402,10,94,0.29,164
2180,1212,1,193,0.21,2333
3176,548,9,68,0.93,3212
505,1486,7,175,0.72,408
3612,3562,6,176,0.92,3689
3072,3605,2,94,0.29,3005
2267,3373,7,128,0.67,2152
1337,2256,10,110,0.56,1118
915,2852,1,119,0.94,912
1584,1343,5,96,0.08,1431
1734,1651,5,68,0.12,1556
3241,2016,7,176,0.58,3270
1676,3845,9,142,0.86,1613
1685,2133,8,151,0.85,1636
696,3123,5,97,0.87,664
2098,1788,1,186,0.85,2250
2489,2151,7,70,0.47,2365
3679,605,10,90,0.94,3739
2688,2491,6,188,0.3,2620
2637,2793,7,165,0.09,2366
1941,2285,5,113,0.03,1712
1241,3034,3,161,0.48,1163
2844,3154,2,54,1.0,2852
2612,2475,3,151,0.97,2711
3317,1667,1,67,0.74,3371
3021,3834,10,53,0.87,2956
1026,625,3,129,0.95,1136
755,3509,7,108,0.61,619
617,1532,10,143,0.07,153
1144,686,10,112,0.44,969
2291,3080,4,150,0.5,2193
2540,1098,8,117,0.6,2497
954,825,9,198,0.9,1043
2680,3815,5,70,0.63,2588
1739,2719,2,96,0.15,1654
2165,3118,3,138,0.23,2050
2098,1535,5,99,0.07,1961
3566,3227,3,129,0.63,3623
1902,2164,2,148,0.86,1915
3194,3150,9,191,0.99,3297
1310,3640,6,173,0.33,1109
574,3476,7,180,0.82,511
3638,3710,1,117,0.28,3649
835,2458,5,193,0.3,660
1455,2692,5,66,0.55,1343
1082,766,6,124,0.77,1120
1592,2205,8,153,0.75,1496
708,3295,1,144,0.32,674
3079,505,2,86,0.04,3069
1824,2248,7,131,0.99,1831
3606,3893,2,83,0.48,3567
1942,1193,8,97,0.44,1814
3884,3573,9,136,0.95,3978
3199,3848,1,60,0.91,3196
3822,1238,9,133,0.77,3851
2646,507,1,118,0.55,2741
3231,2240,6,111,0.11,3075
1639,3979,2,67,0.36,1575
3902,2877,9,68,0.27,3641
1322,2100,7,95,0.61,1187
1491,1629,7,123,0.96,1515
3777,3378,7,81,0.72,3753
941,2581,6,191,0.21,704
2774,1327,2,50,0.09,2733
3262,2813,10,172,0.33,3087
2275,1020,4,192,0.03,2273
3910,3640,10,117,0.58,3797
1164,3781,7,100,0.67,1049
936,2672,5,167,0.78,881
3775,2454,9,54,0.5,3604
3115,2793,10,51,0.94,3129
2669,1271,8,162,0.81,2755
2018,831,8,66,0.68,1956
1368,3052,8,53,0.91,1332
2472,593,5,152,0.99,2621
2725,2731,4,92,0.57,2684
2364,3838,8,195,0.74,2260
2905,779,8,159,0.03,2676
2181,3351,5,129,0.97,2174
3263,3629,3,79,0.94,3263
573,1840,1,80,0.02,524
1680,1671,7,200,0.59,1639
2224,1339,9,121,0.93,2313
3184,3418,2,76,0.61,3161
2375,3271,7,73,0.49,2197
3751,1952,5,54,0.83,3762
2940,3648,6,134,0.31,2735
1404,938,1,108,0.22,1466
2684,1860,8,164,0.13,2499
3213,2960,5,172,0.9,3327
2902,3861,9,104,0.28,2578
1932,3332,1,151,0.57,1911
3388,1885,7,170,0.02,3215
1826,1688,10,149,0.56,1709
1921,3593,1,90,0.4,1891
1038,3376,4,143,0.68,974
974,1600,4,154,0.88,954
736,3169,8,144,0.45,516
3257,1883,1,139,0.09,3350
781,3541,3,52,0.94,772
2874,2231,7,91,0.7,2858
3160,2693,10,162,0.07,2847
797,2629,1,64,0.87,791
1485,3698,3,93,0.56,1419
3540,3736,5,81,0.34,3395
2948,1014,3,151,0.49,3022
2972,1179,6,133,0.81,3048
2633,951,3,113,0.0,2596
2649,1752,9,187,0.65,2677
957,1650,10,72,0.41,663
3777,2408,1,181,0.91,3953
2489,1581,3,112,0.12,2468
1843,1746,1,63,0.95,1881
3572,1757,8,80,0.93,3624
3183,539,6,198,0.66,3279
3255,998,4,119,0.01,3176
880,3551,3,149,0.34,781
3299,1463,1,130,0.69,3413
3037,3250,4,114,0.42,2947
1127,704,8,57,0.21,863
1091,926,3,82,0.47,1071
3109,883,6,118,0.24,2999
2294,870,5,105,0.91,2376
3020,1434,9,90,0.97,3096
1889,3732,1,144,0.08,1843
3156,2685,9,111,0.05,2833
1590,1644,4,95,0.3,1490
1060,1121,2,55,0.44,1027
2183,2379,2,140,0.87,2204
3242,2327,5,102,0.91,3321
1459,999,10,198,0.46,1374
1270,2611,8,175,0.58,1102
983,2235,9,107,0.22,632
687,3051,9,86,0.76,579
2460,510,5,104,0.27,2381
1684,1851,1,59,0.5,1675
1596,1975,9,147,0.89,1561
3495,1202,2,188,0.99,3682
721,966,9,135,0.96,729
1797,998,6,116,0.53,1771
3013,2399,1,112,0.04,3074
2344,2416,7,141,0.97,2390
1721,556,1,159,0.86,1873
2341,1055,9,95,0.97,2422
839,1278,7,97,0.13,542
1502,1849,2,178,0.84,1507
3879,2758,8,126,0.62,3853
1545,2867,9,144,0.65,1388
2475,2531,7,125,1.0,2528
624,996,9,68,0.63,465
2390,2477,2,64,0.31,2345
1978,2361,4,151,0.8,1953
1321,1042,8,75,0.03,995
843,1045,8,69,0.23,551
1113,3076,9,117,0.96,1095
2876,2789,3,156,0.59,2912
3508,1507,2,60,0.03,3471
3605,1150,5,144,0.29,3571
2139,1724,9,92,0.7,2088
518,983,5,80,0.79,471
2878,983,5,116,0.69,2916
898,1483,10,101,0.71,756
3467,2887,10,86,0.83,3465
3894,1597,6,164,0.36,3866
3906,2525,10,184,0.01,3595
1629,3202,8,150,0.38,1381
3438,3906,2,170,0.91,3440
2726,3568,7,60,0.55,2569
3784,2391,3,145,0.07,3789
861,3402,1,90,0.54,838
1558,3089,5,185,0.27,1376
1674,1420,2,63,0.19,1644
2658,3505,9,159,0.08,2245
2305,1456,1,61,0.57,2344
3250,1673,4,155,0.85,3375
994,957,1,54,0.11,979
2150,1210,1,165,0.05,2267
3878,1820,7,108,1.0,3986
1529,3270,9,140,0.96,1511
3996,695,8,188,0.08,3816
1496,3692,6,200,0.87,1457
1821,2986,6,124,0.48,1665
3998,616,1,168,0.27,4129
2235,879,2,175,0.71,2381
1114,3395,5,194,0.77,1057
1177,2149,2,167,0.95,1173
2839,1715,2,106,0.25,2870
3352,2637,8,73,0.59,3260
2795,1983,2,53,0.65,2813
2672,1856,9,189,0.15,2477
1037,1125,1,79,0.39,1036
1702,1288,10,181,0.02,1378
3151,2644,8,89,0.43,3007
1851,2536,8,74,0.98,1844
2634,1996,9,140,0.21,2415
633,3060,1,94,0.47,607
1546,2226,4,96,0.39,1426
2784,2804,3,85,0.83,2799
3824,1702,5,161,0.08,3755
3051,1966,2,137,0.29,3117
3725,2115,1,109,0.85,3826
2198,3617,1,193,0.64,2180
3081,1438,10,183,0.33,2929
1994,594,6,122,0.56,1984
1194,2446,4,138,0.58,1110
2350,1708,1,152,0.45,2471
513,572,2,115,0.03,464
2998,3334,5,152,0.5,2892
1306,634,5,75,0.85,1342
959,1927,1,76,0.68,943
3530,3017,7,186,0.68,3595
1623,503,5,133,0.87,1723
1398,857,3,137,0.85,1507
1969,2799,10,187,0.27,1606
1616,3789,7,59,0.78,1539
849,1427,8,173,0.67,723
1249,3295,4,90,0.1,1069
3811,2118,9,175,0.98,3977
1673,1638,5,183,0.55,1661
3104,2111,6,60,0.63,3053
1188,705,7,160,0.78,1262
2005,799,4,172,0.36,2049
3534,1619,1,148,0.02,3633
1550,2370,2,156,0.73,1524
1167,1636,2,199,0.28,1108
794,3908,6,80,0.06,512
3291,3226,4,107,0.05,3164
3362,3022,5,128,0.43,3332
1542,779,2,142,0.23,1605
827,2282,4,198,0.17,661
2723,1940,3,135,0.73,2816
1170,3681,8,158,1.0,1170
1616,827,3,113,0.08,1590
1833,1484,8,192,0.72,1890
1337,2231,10,191,0.01,843
2726,2690,4,92,0.25,2627
1374,2087,7,198,0.33,1143
1602,2886,3,149,0.48,1524
3624,1800,6,87,0.02,3417
2157,2696,1,198,0.9,2161
3279,1491,8,192,0.8,3391
3158,1446,8,148,0.46,3090
2193,3183,7,57,0.45,2001
2746,1998,4,173,0.81,2879
3540,3454,10,167,0.79,3539
1524,1753,1,189,0.42,1535
3015,2473,8,134,0.38,2895
3501,3529,9,77,0.15,3154
1616,1565,3,192,0.65,1673
1630,1812,4,147,0.18,1504
986,2757,5,174,0.71,914
3736,1697,9,140,0.82,3795
528,1960,8,153,0.59,364
3604,872,1,147,0.8,3741
1135,518,4,142,0.48,1169
1321,650,6,80,0.11,1132
3269,1728,10,111,0.96,3360
2069,2951,5,80,0.64,1979
3086,2037,3,80,0.51,3092
842,3611,3,166,1.0,842
529,2515,7,116,0.29,281
1974,1684,2,113,0.59,2028
1264,910,5,149,0.03,1153
2999,3432,2,73,0.71,2976
1291,3157,3,147,0.86,1270
1931,2845,7,124,0.64,1806
2008,2361,6,76,1.0,2017
2556,555,9,180,0.55,2533
2816,1681,3,159,0.14,2846
3052,1072,1,111,0.6,3143
3818,564,9,157,0.6,3795
1438,1338,6,90,0.39,1313
2890,1661,3,58,0.04,2804
1181,2902,5,65,0.73,1114
836,1765,2,176,0.2,757
2016,3544,1,85,0.71,2002
1350,1892,5,146,0.92,1336
1451,2735,4,69,0.37,1325
3544,1514,8,57,0.7,3481
2913,2405,8,190,0.45,2873
1708,1919,2,88,0.23,1651
623,1135,3,59,0.75,588
2863,1689,8,82,0.16,2609
2052,3338,9,190,0.93,2021
3684,3132,6,127,0.19,3563
1966,2206,3,185,0.64,1949
2450,2489,5,190,0.3,2359
1092,3867,7,152,0.21,816
1898,2492,10,159,0.89,1848
1724,2868,9,119,0.64,1562
3255,2001,10,101,0.01,2861
1611,1585,6,103,0.34,1468
1075,671,8,192,0.74,1146
3741,969,3,108,0.61,3790
2187,2662,7,137,0.99,2192
3330,3054,7,174,0.57,3324
1508,3034,3,105,0.76,1472
1767,1514,10,65,0.37,1505
1928,661,8,134,0.69,1938
3200,2328,1,184,0.81,3373
2474,3092,8,107,0.85,2417
718,3522,10,109,0.4,418
3803,3800,9,120,0.49,3634
1277,1939,1,110,0.17,1238
664,2055,7,72,0.72,566
612,3692,6,131,0.56,480
1262,791,9,136,0.93,1358
945,3021,7,179,0.83,886
3567,1432,8,79,0.99,3642
1848,3796,9,136,0.97,1835
3813,1533,1,123,0.54,3913
2577,2141,10,67,0.68,2479
1807,2780,8,96,0.09,1443
2337,2791,10,105,0.69,2189
2538,681,8,172,0.07,2338
960,3142,5,147,0.48,830
1591,2416,2,83,0.74,1566
3672,3925,1,176,0.8,3695
676,2889,3,67,0.45,594
3739,1088,7,53,0.82,3729
1008,542,7,110,0.1,796
2985,2565,7,65,0.04,2709
2718,3066,8,176,0.23,2431
1105,560,3,121,0.33,1120
2501,1887,3,109,0.06,2466
2282,3055,1,95,0.37,2252
3119,3919,9,196,0.26,2788
3775,2079,6,171,0.9,3916
3392,2828,1,176,0.44,3533
3522,1459,9,147,0.75,3556
1692,1291,2,94,0.17,1694
3867,1558,10,63,0.51,3685
2642,1304,1,72,0.74,2701
816,1422,5,126,0.07,587
3584,3510,9,162,0.28,3358
2325,918,8,174,0.37,2247
2233,1148,9,84,0.09,1907
3601,1172,9,113,0.66,3561
3246,1992,9,102,0.47,3109
2953,3650,10,185,0.84,2876
2312,629,5,186,0.92,2478
1256,1940,2,148,0.99,1258
1030,3852,10,191,0.64,850
2805,1056,9,88,0.94,2866
598,2979,4,111,0.22,442
2152,3590,3,61,0.74,2113
1573,1962,4,92,0.16,1414
2858,3581,6,178,0.82,2807
613,1256,8,101,0.38,367
1326,2127,6,196,0.5,1178
950,2832,2,110,0.51,901
3702,3951,9,163,0.96,3715
3490,1289,1,117,0.34,3574
694,1007,3,113,0.87,691
2098,2973,2,126,0.65,2064
1826,2942,6,95,0.73,1745
860,845,7,56,0.13,585
1063,1375,10,186,0.36,769
1303,2815,3,129,0.35,1206
759,3931,9,167,0.71,629
1197,1936,2,94,0.98,1196
2138,2536,3,159,0.31,2049
2703,2674,3,104,0.76,2723
630,3684,4,105,0.35,500
1628,2513,9,113,0.33,1327
2460,3709,2,199,0.73,2433
1704,2733,7,68,0.07,1379
3527,548,8,80,0.74,3503
1900,2730,3,88,0.52,1829
2809,1045,8,184,0.51,2797
2248,2229,7,54,0.59,2133
3754,1093,1,104,0.67,3841
1165,1362,7,57,0.59,1035
1928,2231,8,133,0.26,1652
2957,995,6,77,0.99,3031
1448,2795,1,99,0.59,1428
1992,1004,2,56,0.08,1956
2596,3208,8,108,1.0,2599
1806,1503,7,193,0.19,1687
790,1889,1,171,0.49,765
1574,3802,8,142,0.96,1558
3340,1876,3,193,0.48,3455
1004,2784,1,118,0.86,997
874,2726,8,77,0.97,862
3224,1390,9,86,0.59,3125
2200,3437,1,179,0.46,2173
3596,3942,10,143,0.02,3123
3355,3376,7,53,0.55,3222
823,2123,7,59,0.95,806
1184,3473,9,72,0.45,937
1701,3656,6,77,0.74,1623
1319,986,6,75,0.83,1333
3976,3513,7,169,0.19,3851
3237,1260,10,143,0.23,2995
2665,3214,7,192,0.56,2519
508,2139,3,185,0.68,460
710,3483,5,196,0.34,545
1403,1082,9,187,0.69,1425
1516,2045,6,180,0.97,1515
3563,3916,10,61,0.26,3200
3594,2109,7,139,0.25,3470
704,1594,10,138,0.29,350
1815,3971,7,179,0.92,1787
1871,3336,4,98,0.24,1719
3889,2884,4,97,0.08,3802
1273,2735,10,56,0.41,978
2853,3222,6,75,0.38,2675
3148,2703,2,143,0.17,3198
700,921,4,180,0.27,593
3684,1063,9,82,0.76,3658
1575,2257,4,134,0.56,1490
3451,1543,2,116,0.28,3495
2538,1594,4,93,1.0,2631
2175,2315,5,97,0.9,2180
2610,2497,9,187,0.06,2310
1635,1546,1,117,0.02,1659
2621,3634,7,142,0.21,2345
837,1533,10,189,0.07,375
3857,2716,10,187,0.09,3589
1512,3033,5,113,0.19,1310
3080,802,9,113,0.65,3035
3730,3013,6,53,0.3,3572
3252,2670,9,111,0.14,2972
2521,713,5,92,0.19,2410
1987,1432,8,196,0.96,2159
2094,1077,10,166,0.61,2065
2986,1940,1,172,0.83,3149
2454,3861,1,182,0.47,2428
2376,2067,9,54,0.77,2319
950,1921,7,95,0.78,873
3902,837,4,152,0.34,3922
2916,2818,1,57,0.6,2932
1458,3668,6,63,0.47,1299
1958,1628,7,121,0.03,1724
2748,1708,9,187,0.36,2647
2195,1607,9,66,0.74,2142
1952,2836,1,83,0.34,1920
1454,3151,2,136,0.36,1390
2012,2885,2,68,0.53,1965
2996,3234,9,191,0.68,2891
3997,3832,2,182,0.67,4095
2829,1963,1,85,0.55,2891
2338,712,7,101,0.61,2302
735,1266,4,66,0.52,642
2283,2140,4,194,0.68,2354
1934,1291,1,146,0.52,2052
756,2484,7,69,0.48,574
825,1413,10,78,0.6,628
1811,2429,10,54,1.0,1812
1866,700,7,163,0.23,1759
2081,1293,7,58,0.1,1823
1286,2564,2,87,0.4,1226
1226,2941,7,159,0.65,1104
1945,3610,9,164,0.4,1675
2717,2907,4,145,0.94,2741
2855,1939,4,137,0.44,2879
1707,3454,7,97,0.01,1361
1236,3342,2,134,0.49,1185
1651,3855,9,80,0.26,1318
1059,3862,8,99,0.81,983
908,1756,2,166,0.37,846
2861,2803,7,50,0.38,2673
2637,3303,5,188,0.0,2391
